Brand,Model,Price,Year,Trim,Transmission,Fuel Type,Body Type,Engine Capacity,Speeds,Horsepower,Fuel,Consumption,Width,Length,Height,Wheel Base,Seats,Number of Cylinders,Fuel Tank Capacity,Torque,Acceleration,Image Paths
Porsche,718,13058500,2025,Cayman GT4 RS,automatic,gas,Coupe,4000.0,9.0,500.0,95.0,N/A,"1,994","4,405","1,276",2475.0,4.0,6.0,64.0,450.0,3.4,images\Porsche_718_Cayman_GT4_RS_73502\img_1.jpg; images\Porsche_718_Cayman_GT4_RS_73502\img_2.jpg; images\Porsche_718_Cayman_GT4_RS_73502\img_3.jpg; images\Porsche_718_Cayman_GT4_RS_73502\img_4.jpg; images\Porsche_718_Cayman_GT4_RS_73502\img_5.jpg; images\Porsche_718_Cayman_GT4_RS_73502\img_6.jpg; images\Porsche_718_Cayman_GT4_RS_73502\img_7.jpg
Porsche,718,13058500,2025,Spyder RS,automatic,gas,Coupe,4000.0,9.0,500.0,95.0,N/A,"1,994","4,405","1,276",2475.0,4.0,6.0,64.0,450.0,3.4,images\Porsche_718_Spyder_RS_76823\img_1.jpg; images\Porsche_718_Spyder_RS_76823\img_2.png; images\Porsche_718_Spyder_RS_76823\img_3.jpg; images\Porsche_718_Spyder_RS_76823\img_4.jpg; images\Porsche_718_Spyder_RS_76823\img_5.jpg; images\Porsche_718_Spyder_RS_76823\img_6.jpg; images\Porsche_718_Spyder_RS_76823\img_7.jpg; images\Porsche_718_Spyder_RS_76823\img_8.jpg; images\Porsche_718_Spyder_RS_76823\img_9.jpg; images\Porsche_718_Spyder_RS_76823\img_10.jpg
Porsche,911,10422300,2025,Carrera,automatic,gas,Coupe,3000.0,8.0,394.0,95.0,10.6,"2,450","4,542","1,852",2450.0,2.0,4.0,N/A,450.0,4.1,images\Porsche_911_Carrera_80269\img_1.jpg; images\Porsche_911_Carrera_80269\img_2.jpg; images\Porsche_911_Carrera_80269\img_3.jpg; images\Porsche_911_Carrera_80269\img_4.jpg; images\Porsche_911_Carrera_80269\img_5.jpg; images\Porsche_911_Carrera_80269\img_6.jpg; images\Porsche_911_Carrera_80269\img_7.jpg; images\Porsche_911_Carrera_80269\img_8.jpg; images\Porsche_911_Carrera_80269\img_9.jpg; images\Porsche_911_Carrera_80269\img_10.jpg
Porsche,911,13984600,2025,Carrera GTS,automatic,gas,Coupe,3600.0,8.0,485.0,95.0,10.6,"2,450","4,542","1,852",2450.0,2.0,6.0,N/A,610.0,3.0,images\Porsche_911_Carrera_GTS_83665\img_1.jpg; images\Porsche_911_Carrera_GTS_83665\img_2.jpg; images\Porsche_911_Carrera_GTS_83665\img_3.jpg; images\Porsche_911_Carrera_GTS_83665\img_4.jpg; images\Porsche_911_Carrera_GTS_83665\img_5.jpg; images\Porsche_911_Carrera_GTS_83665\img_6.jpg; images\Porsche_911_Carrera_GTS_83665\img_7.jpg; images\Porsche_911_Carrera_GTS_83665\img_8.jpg; images\Porsche_911_Carrera_GTS_83665\img_9.jpg; images\Porsche_911_Carrera_GTS_83665\img_10.jpg
Porsche,911,14641200,2025,Carrera 4 GTS,automatic,gas,Coupe,3600.0,8.0,485.0,95.0,10.6,"2,450","4,542","1,852",2450.0,2.0,6.0,N/A,610.0,3.0,images\Porsche_911_Carrera_4_GTS_76679\img_1.jpg; images\Porsche_911_Carrera_4_GTS_76679\img_2.jpg; images\Porsche_911_Carrera_4_GTS_76679\img_3.jpg; images\Porsche_911_Carrera_4_GTS_76679\img_4.jpg; images\Porsche_911_Carrera_4_GTS_76679\img_5.jpg; images\Porsche_911_Carrera_4_GTS_76679\img_6.jpg; images\Porsche_911_Carrera_4_GTS_76679\img_7.jpg; images\Porsche_911_Carrera_4_GTS_76679\img_8.jpg; images\Porsche_911_Carrera_4_GTS_76679\img_9.jpg; images\Porsche_911_Carrera_4_GTS_76679\img_10.jpg
Porsche,911,11323900,2025,manual,manual,gas,Coupe,3000.0,8.0,394.0,95.0,10.6,"2,450","4,542","1,852",2450.0,2.0,4.0,N/A,450.0,4.1,images\Porsche_911_manual_80765\img_1.jpg; images\Porsche_911_manual_80765\img_2.jpg; images\Porsche_911_manual_80765\img_3.jpg; images\Porsche_911_manual_80765\img_4.jpg; images\Porsche_911_manual_80765\img_5.jpg; images\Porsche_911_manual_80765\img_6.jpg; images\Porsche_911_manual_80765\img_7.jpg; images\Porsche_911_manual_80765\img_8.jpg; images\Porsche_911_manual_80765\img_9.jpg
Porsche,911,11421900,2025,Carrera Cabriolet,automatic,gas,Coupe,3000.0,8.0,394.0,95.0,10.6,"2,450","4,542","1,852",2450.0,2.0,4.0,N/A,450.0,4.1,images\Porsche_911_Carrera_Cabriolet_84067\img_1.jpg; images\Porsche_911_Carrera_Cabriolet_84067\img_2.jpg; images\Porsche_911_Carrera_Cabriolet_84067\img_3.jpg; images\Porsche_911_Carrera_Cabriolet_84067\img_4.jpg; images\Porsche_911_Carrera_Cabriolet_84067\img_5.jpg; images\Porsche_911_Carrera_Cabriolet_84067\img_6.jpg; images\Porsche_911_Carrera_Cabriolet_84067\img_7.jpg; images\Porsche_911_Carrera_Cabriolet_84067\img_8.jpg; images\Porsche_911_Carrera_Cabriolet_84067\img_9.jpg; images\Porsche_911_Carrera_Cabriolet_84067\img_10.jpg
Porsche,911,15116500,2025,Carrera GTS Cabriolet,automatic,gas,Coupe,3600.0,8.0,485.0,95.0,10.6,"2,450","4,542","1,852",2450.0,2.0,6.0,N/A,610.0,3.0,images\Porsche_911_Carrera_GTS_Cabriolet_87734\img_1.jpg; images\Porsche_911_Carrera_GTS_Cabriolet_87734\img_2.jpg; images\Porsche_911_Carrera_GTS_Cabriolet_87734\img_3.jpg; images\Porsche_911_Carrera_GTS_Cabriolet_87734\img_4.jpg; images\Porsche_911_Carrera_GTS_Cabriolet_87734\img_5.jpg; images\Porsche_911_Carrera_GTS_Cabriolet_87734\img_6.jpg; images\Porsche_911_Carrera_GTS_Cabriolet_87734\img_7.jpg; images\Porsche_911_Carrera_GTS_Cabriolet_87734\img_8.jpg; images\Porsche_911_Carrera_GTS_Cabriolet_87734\img_9.jpg
Porsche,911,15782900,2025,Carrera 4 GTS Cabriolet,automatic,gas,Coupe,3600.0,8.0,485.0,95.0,10.6,"2,450","4,542","1,852",2450.0,2.0,6.0,N/A,610.0,3.0,images\Porsche_911_Carrera_4_GTS_Cabriolet_91026\img_1.jpg; images\Porsche_911_Carrera_4_GTS_Cabriolet_91026\img_2.jpg; images\Porsche_911_Carrera_4_GTS_Cabriolet_91026\img_3.jpg; images\Porsche_911_Carrera_4_GTS_Cabriolet_91026\img_4.jpg; images\Porsche_911_Carrera_4_GTS_Cabriolet_91026\img_5.jpg; images\Porsche_911_Carrera_4_GTS_Cabriolet_91026\img_6.jpg; images\Porsche_911_Carrera_4_GTS_Cabriolet_91026\img_7.jpg; images\Porsche_911_Carrera_4_GTS_Cabriolet_91026\img_8.jpg; images\Porsche_911_Carrera_4_GTS_Cabriolet_91026\img_9.jpg; images\Porsche_911_Carrera_4_GTS_Cabriolet_91026\img_10.jpg; images\Porsche_911_Carrera_4_GTS_Cabriolet_91026\img_11.jpg
Porsche,911,12460700,2025,Cabriolet,manual,gas,Coupe,3000.0,8.0,394.0,95.0,10.6,"2,450","4,542","1,852",2450.0,2.0,4.0,N/A,450.0,4.1,images\Porsche_911_Cabriolet_83101\img_1.jpg; images\Porsche_911_Cabriolet_83101\img_2.jpg; images\Porsche_911_Cabriolet_83101\img_3.jpg; images\Porsche_911_Cabriolet_83101\img_4.jpg; images\Porsche_911_Cabriolet_83101\img_5.jpg; images\Porsche_911_Cabriolet_83101\img_6.jpg; images\Porsche_911_Cabriolet_83101\img_7.jpg; images\Porsche_911_Cabriolet_83101\img_8.jpg; images\Porsche_911_Cabriolet_83101\img_9.jpg; images\Porsche_911_Cabriolet_83101\img_10.jpg; images\Porsche_911_Cabriolet_83101\img_11.jpg
Porsche,Macan Electric,4512900,2025,Automtic,automatic,Electric,SUV,N/A,N/A,360.0,N/A,N/A,"1,938","4,784","1,623",2893.0,5.0,N/A,N/A,563.0,5.7,images\Porsche_Macan_Electric_Automtic_87292\img_1.jpg; images\Porsche_Macan_Electric_Automtic_87292\img_2.jpg; images\Porsche_Macan_Electric_Automtic_87292\img_3.jpg; images\Porsche_Macan_Electric_Automtic_87292\img_4.jpg; images\Porsche_Macan_Electric_Automtic_87292\img_5.jpg; images\Porsche_Macan_Electric_Automtic_87292\img_6.jpg; images\Porsche_Macan_Electric_Automtic_87292\img_7.png; images\Porsche_Macan_Electric_Automtic_87292\img_8.jpg; images\Porsche_Macan_Electric_Automtic_87292\img_9.jpg; images\Porsche_Macan_Electric_Automtic_87292\img_10.jpg
Porsche,Macan Electric,4728500,2025,Baseline,automatic,Electric,SUV,N/A,N/A,408.0,N/A,N/A,"1,938","4,784","1,623",2893.0,5.0,N/A,N/A,650.0,5.2,images\Porsche_Macan_Electric_Baseline_91149\img_1.jpg; images\Porsche_Macan_Electric_Baseline_91149\img_2.jpg; images\Porsche_Macan_Electric_Baseline_91149\img_3.jpg; images\Porsche_Macan_Electric_Baseline_91149\img_4.jpg; images\Porsche_Macan_Electric_Baseline_91149\img_5.jpg; images\Porsche_Macan_Electric_Baseline_91149\img_6.png; images\Porsche_Macan_Electric_Baseline_91149\img_7.jpg; images\Porsche_Macan_Electric_Baseline_91149\img_8.jpg; images\Porsche_Macan_Electric_Baseline_91149\img_9.jpg; images\Porsche_Macan_Electric_Baseline_91149\img_10.jpg
Porsche,Macan Electric,6051500,2025,4S Electric,automatic,Electric,SUV,N/A,N/A,516.0,N/A,N/A,"1,938","4,784","1,623",2893.0,5.0,N/A,N/A,820.0,4.1,images\Porsche_Macan_Electric_4S_Electric_94647\img_1.jpg; images\Porsche_Macan_Electric_4S_Electric_94647\img_2.png; images\Porsche_Macan_Electric_4S_Electric_94647\img_3.jpg; images\Porsche_Macan_Electric_4S_Electric_94647\img_4.jpg; images\Porsche_Macan_Electric_4S_Electric_94647\img_5.jpg; images\Porsche_Macan_Electric_4S_Electric_94647\img_6.jpg; images\Porsche_Macan_Electric_4S_Electric_94647\img_7.jpg; images\Porsche_Macan_Electric_4S_Electric_94647\img_8.jpg; images\Porsche_Macan_Electric_4S_Electric_94647\img_9.jpg; images\Porsche_Macan_Electric_4S_Electric_94647\img_10.jpg
Porsche,Macan Electric,8506400,2025,Turbo,automatic,Electric,SUV,N/A,N/A,639.0,N/A,N/A,"1,938","4,784","1,623",2893.0,5.0,N/A,N/A,1130.0,3.3,images\Porsche_Macan_Electric_Turbo_97938\img_1.jpg; images\Porsche_Macan_Electric_Turbo_97938\img_2.png; images\Porsche_Macan_Electric_Turbo_97938\img_3.jpg; images\Porsche_Macan_Electric_Turbo_97938\img_4.jpg; images\Porsche_Macan_Electric_Turbo_97938\img_5.jpg; images\Porsche_Macan_Electric_Turbo_97938\img_6.jpg; images\Porsche_Macan_Electric_Turbo_97938\img_7.jpg; images\Porsche_Macan_Electric_Turbo_97938\img_8.jpg; images\Porsche_Macan_Electric_Turbo_97938\img_9.jpg; images\Porsche_Macan_Electric_Turbo_97938\img_10.jpg
Porsche,Taycan,6433700,2025,Automtic,automatic,Electric,Coupe,N/A,N/A,408.0,N/A,N/A,"2,144","4,963","1,395",2900.0,4.0,N/A,N/A,420.0,4.8,images\Porsche_Taycan_Automtic_86138\img_1.jpg; images\Porsche_Taycan_Automtic_86138\img_2.jpg; images\Porsche_Taycan_Automtic_86138\img_3.jpg; images\Porsche_Taycan_Automtic_86138\img_4.jpg; images\Porsche_Taycan_Automtic_86138\img_5.jpg; images\Porsche_Taycan_Automtic_86138\img_6.jpg; images\Porsche_Taycan_Automtic_86138\img_7.jpg; images\Porsche_Taycan_Automtic_86138\img_8.png
Porsche,Taycan,7207900,2025,4 Cross Turismo,automatic,Electric,Coupe,N/A,N/A,435.0,N/A,N/A,"2,144","4,974","1,409",2.904,4.0,N/A,N/A,610.0,4.7,images\Porsche_Taycan_4_Cross_Turismo_89602\img_1.jpg; images\Porsche_Taycan_4_Cross_Turismo_89602\img_2.jpg; images\Porsche_Taycan_4_Cross_Turismo_89602\img_3.jpg; images\Porsche_Taycan_4_Cross_Turismo_89602\img_4.jpg; images\Porsche_Taycan_4_Cross_Turismo_89602\img_5.png; images\Porsche_Taycan_4_Cross_Turismo_89602\img_6.jpg; images\Porsche_Taycan_4_Cross_Turismo_89602\img_7.jpg; images\Porsche_Taycan_4_Cross_Turismo_89602\img_8.jpg; images\Porsche_Taycan_4_Cross_Turismo_89602\img_9.jpg
Porsche,Taycan,7506800,2025,4S,automatic,Electric,Coupe,N/A,N/A,598.0,N/A,N/A,"2,144","4,963","1,379",2900.0,4.0,N/A,N/A,710.0,3.7,images\Porsche_Taycan_4S_92789\img_1.jpg; images\Porsche_Taycan_4S_92789\img_2.jpg; images\Porsche_Taycan_4S_92789\img_3.jpg; images\Porsche_Taycan_4S_92789\img_4.png; images\Porsche_Taycan_4S_92789\img_5.jpg; images\Porsche_Taycan_4S_92789\img_6.jpg; images\Porsche_Taycan_4S_92789\img_7.jpg; images\Porsche_Taycan_4S_92789\img_8.jpg; images\Porsche_Taycan_4S_92789\img_9.jpg
Porsche,Taycan,9060100,2025,4S Cross Turismo,automatic,Electric,Coupe,N/A,N/A,598.0,N/A,N/A,"2,144","4,963","1,379",2900.0,4.0,N/A,N/A,710.0,3.7,images\Porsche_Taycan_4S_Cross_Turismo_96285\img_1.png; images\Porsche_Taycan_4S_Cross_Turismo_96285\img_2.jpg; images\Porsche_Taycan_4S_Cross_Turismo_96285\img_3.jpg; images\Porsche_Taycan_4S_Cross_Turismo_96285\img_4.jpg; images\Porsche_Taycan_4S_Cross_Turismo_96285\img_5.jpg; images\Porsche_Taycan_4S_Cross_Turismo_96285\img_6.jpg; images\Porsche_Taycan_4S_Cross_Turismo_96285\img_7.jpg; images\Porsche_Taycan_4S_Cross_Turismo_96285\img_8.jpg; images\Porsche_Taycan_4S_Cross_Turismo_96285\img_9.jpg
Porsche,Taycan,10657500,2025,Turbo,automatic,Electric,Coupe,N/A,N/A,707.0,N/A,N/A,"2,144","4,963","1,381",2900.0,4.0,N/A,N/A,890.0,2.7,images\Porsche_Taycan_Turbo_99815\img_1.jpg; images\Porsche_Taycan_Turbo_99815\img_2.jpg; images\Porsche_Taycan_Turbo_99815\img_3.jpg; images\Porsche_Taycan_Turbo_99815\img_4.jpg; images\Porsche_Taycan_Turbo_99815\img_5.png; images\Porsche_Taycan_Turbo_99815\img_6.jpg; images\Porsche_Taycan_Turbo_99815\img_7.jpg; images\Porsche_Taycan_Turbo_99815\img_8.jpg; images\Porsche_Taycan_Turbo_99815\img_9.jpg
Porsche,Taycan,12392100,2025,Turbo Cross Turismo,automatic,Electric,Coupe,N/A,N/A,707.0,N/A,N/A,"2,144","4,963","1,381",2900.0,4.0,N/A,N/A,890.0,2.8,images\Porsche_Taycan_Turbo_Cross_Turismo_88108\img_1.jpg; images\Porsche_Taycan_Turbo_Cross_Turismo_88108\img_2.jpg; images\Porsche_Taycan_Turbo_Cross_Turismo_88108\img_3.jpg; images\Porsche_Taycan_Turbo_Cross_Turismo_88108\img_4.png; images\Porsche_Taycan_Turbo_Cross_Turismo_88108\img_5.jpg; images\Porsche_Taycan_Turbo_Cross_Turismo_88108\img_6.jpg; images\Porsche_Taycan_Turbo_Cross_Turismo_88108\img_7.jpg; images\Porsche_Taycan_Turbo_Cross_Turismo_88108\img_8.jpg; images\Porsche_Taycan_Turbo_Cross_Turismo_88108\img_9.jpg
Porsche,Taycan,13161400,2025,Turbo S,automatic,Electric,Coupe,N/A,N/A,775.0,N/A,N/A,"2,144","4,963","1,381",2900.0,4.0,N/A,N/A,1110.0,2.4,images\Porsche_Taycan_Turbo_S_92008\img_1.jpg; images\Porsche_Taycan_Turbo_S_92008\img_2.jpg; images\Porsche_Taycan_Turbo_S_92008\img_3.jpg; images\Porsche_Taycan_Turbo_S_92008\img_4.jpg; images\Porsche_Taycan_Turbo_S_92008\img_5.jpg; images\Porsche_Taycan_Turbo_S_92008\img_6.jpg; images\Porsche_Taycan_Turbo_S_92008\img_7.jpg; images\Porsche_Taycan_Turbo_S_92008\img_8.png; images\Porsche_Taycan_Turbo_S_92008\img_9.jpg
Porsche,Taycan,14489300,2025,Turbo GT,automatic,Electric,Coupe,N/A,N/A,789.0,N/A,N/A,"2,144","4,963","1,381",2900.0,4.0,N/A,N/A,1240.0,2.3,images\Porsche_Taycan_Turbo_GT_95371\img_1.jpg; images\Porsche_Taycan_Turbo_GT_95371\img_2.jpg; images\Porsche_Taycan_Turbo_GT_95371\img_3.jpg; images\Porsche_Taycan_Turbo_GT_95371\img_4.jpg; images\Porsche_Taycan_Turbo_GT_95371\img_5.png; images\Porsche_Taycan_Turbo_GT_95371\img_6.jpg; images\Porsche_Taycan_Turbo_GT_95371\img_7.jpg; images\Porsche_Taycan_Turbo_GT_95371\img_8.jpg; images\Porsche_Taycan_Turbo_GT_95371\img_9.jpg
Porsche,Taycan,14489300,2025,Highli Turbo GT with Weissach Packagene,automatic,Electric,Coupe,N/A,N/A,789.0,N/A,N/A,"2,144","4,963","1,381",2900.0,4.0,N/A,N/A,1240.0,2.2,images\Porsche_Taycan_Highli_Turbo_GT_with_Weissach_Packagene_98745\img_1.jpg; images\Porsche_Taycan_Highli_Turbo_GT_with_Weissach_Packagene_98745\img_2.jpg; images\Porsche_Taycan_Highli_Turbo_GT_with_Weissach_Packagene_98745\img_3.jpg; images\Porsche_Taycan_Highli_Turbo_GT_with_Weissach_Packagene_98745\img_4.jpg; images\Porsche_Taycan_Highli_Turbo_GT_with_Weissach_Packagene_98745\img_5.jpg; images\Porsche_Taycan_Highli_Turbo_GT_with_Weissach_Packagene_98745\img_6.jpg; images\Porsche_Taycan_Highli_Turbo_GT_with_Weissach_Packagene_98745\img_7.png; images\Porsche_Taycan_Highli_Turbo_GT_with_Weissach_Packagene_98745\img_8.jpg; images\Porsche_Taycan_Highli_Turbo_GT_with_Weissach_Packagene_98745\img_9.jpg
Porsche,Cayenne,7786100,2025,Automatic,automatic,gas,4x4,3000.0,9.0,353.0,95.0,9.4,"2,194","4,930","1,698",2895.0,5.0,6.0,75.0,500.0,6.0,images\Porsche_Cayenne_Automatic_2239\img_1.jpg; images\Porsche_Cayenne_Automatic_2239\img_2.jpg; images\Porsche_Cayenne_Automatic_2239\img_3.jpg; images\Porsche_Cayenne_Automatic_2239\img_4.png; images\Porsche_Cayenne_Automatic_2239\img_5.jpg; images\Porsche_Cayenne_Automatic_2239\img_6.jpg; images\Porsche_Cayenne_Automatic_2239\img_7.jpg; images\Porsche_Cayenne_Automatic_2239\img_8.jpg
Porsche,Cayenne,8780800,2025,Baseline,automatic,gas,4x4,4000.0,9.0,474.0,95.0,10.0,"2,194","4,930","1,698",2895.0,5.0,8.0,90.0,600.0,5.0,images\Porsche_Cayenne_Baseline_90557\img_1.jpg; images\Porsche_Cayenne_Baseline_90557\img_2.png; images\Porsche_Cayenne_Baseline_90557\img_3.jpg; images\Porsche_Cayenne_Baseline_90557\img_4.jpg; images\Porsche_Cayenne_Baseline_90557\img_5.jpg; images\Porsche_Cayenne_Baseline_90557\img_6.jpg; images\Porsche_Cayenne_Baseline_90557\img_7.jpg; images\Porsche_Cayenne_Baseline_90557\img_8.jpg
Porsche,Cayenne,10623200,2025,GTS,automatic,gas,4x4,4000.0,9.0,500.0,95.0,10.0,"2,194","4,930","1,698",2895.0,5.0,8.0,90.0,660.0,4.7,images\Porsche_Cayenne_GTS_94387\img_1.jpg; images\Porsche_Cayenne_GTS_94387\img_2.jpg; images\Porsche_Cayenne_GTS_94387\img_3.jpg; images\Porsche_Cayenne_GTS_94387\img_4.jpg; images\Porsche_Cayenne_GTS_94387\img_5.jpg; images\Porsche_Cayenne_GTS_94387\img_6.jpg; images\Porsche_Cayenne_GTS_94387\img_7.jpg; images\Porsche_Cayenne_GTS_94387\img_8.png
Porsche,Cayenne,8085000,2025,Coupé,automatic,gas,4x4,3000.0,9.0,353.0,95.0,9.5,"2,194","4,930","1,678",2895.0,5.0,6.0,75.0,500.0,5.7,images\Porsche_Cayenne_Coupé_97414\img_1.jpg; images\Porsche_Cayenne_Coupé_97414\img_2.jpg; images\Porsche_Cayenne_Coupé_97414\img_3.jpg; images\Porsche_Cayenne_Coupé_97414\img_4.jpg; images\Porsche_Cayenne_Coupé_97414\img_5.jpg; images\Porsche_Cayenne_Coupé_97414\img_6.jpg; images\Porsche_Cayenne_Coupé_97414\img_7.jpg; images\Porsche_Cayenne_Coupé_97414\img_8.png
Porsche,Cayenne,9212000,2025,S Coupé,automatic,gas,4x4,4000.0,9.0,474.0,95.0,10.0,"2,194","4,930","1,698",2895.0,5.0,8.0,90.0,600.0,4.7,images\Porsche_Cayenne_S_Coupé_1383\img_1.jpg; images\Porsche_Cayenne_S_Coupé_1383\img_2.jpg; images\Porsche_Cayenne_S_Coupé_1383\img_3.png; images\Porsche_Cayenne_S_Coupé_1383\img_4.jpg; images\Porsche_Cayenne_S_Coupé_1383\img_5.jpg; images\Porsche_Cayenne_S_Coupé_1383\img_6.jpg; images\Porsche_Cayenne_S_Coupé_1383\img_7.jpg; images\Porsche_Cayenne_S_Coupé_1383\img_8.jpg
Porsche,Cayenne,18767000,2025,Coupe Turbo GT,automatic,gas,4x4,4000.0,9.0,659.0,95.0,11.9,"2,194",4.932,"1,648",2895.0,5.0,8.0,90.0,850.0,3.3,images\Porsche_Cayenne_Coupe_Turbo_GT_4823\img_1.png; images\Porsche_Cayenne_Coupe_Turbo_GT_4823\img_2.jpg; images\Porsche_Cayenne_Coupe_Turbo_GT_4823\img_3.jpg; images\Porsche_Cayenne_Coupe_Turbo_GT_4823\img_4.jpg; images\Porsche_Cayenne_Coupe_Turbo_GT_4823\img_5.jpg; images\Porsche_Cayenne_Coupe_Turbo_GT_4823\img_6.jpg; images\Porsche_Cayenne_Coupe_Turbo_GT_4823\img_7.jpg; images\Porsche_Cayenne_Coupe_Turbo_GT_4823\img_8.jpg
Porsche,Cayenne,10829000,2025,GTS Coupé,automatic,gas,4x4,4000.0,9.0,474.0,95.0,10.0,"2,194","4,930","1,698",2895.0,5.0,8.0,90.0,600.0,4.7,images\Porsche_Cayenne_GTS_Coupé_98947\img_1.png; images\Porsche_Cayenne_GTS_Coupé_98947\img_2.jpg; images\Porsche_Cayenne_GTS_Coupé_98947\img_3.jpg; images\Porsche_Cayenne_GTS_Coupé_98947\img_4.jpg; images\Porsche_Cayenne_GTS_Coupé_98947\img_5.jpg; images\Porsche_Cayenne_GTS_Coupé_98947\img_6.jpg; images\Porsche_Cayenne_GTS_Coupé_98947\img_7.jpg; images\Porsche_Cayenne_GTS_Coupé_98947\img_8.jpg
Porsche,Macan,4498200,2025,Automtic,automatic,gas,SUV,2000.0,9.0,265.0,95.0,8.8,"2,097","4,726","1,621",2807.0,5.0,4.0,65.0,400.0,6.4,images\Porsche_Macan_Automtic_3143\img_1.jpg; images\Porsche_Macan_Automtic_3143\img_2.jpg; images\Porsche_Macan_Automtic_3143\img_3.jpg; images\Porsche_Macan_Automtic_3143\img_4.jpg; images\Porsche_Macan_Automtic_3143\img_5.jpg; images\Porsche_Macan_Automtic_3143\img_6.jpg; images\Porsche_Macan_Automtic_3143\img_7.jpg; images\Porsche_Macan_Automtic_3143\img_8.jpg; images\Porsche_Macan_Automtic_3143\img_9.jpg
Porsche,Macan,4669700,2025,Baseline,automatic,gas,SUV,2000.0,9.0,265.0,95.0,8.8,"2,097","4,726","1,621",2807.0,5.0,4.0,65.0,400.0,6.4,images\Porsche_Macan_Baseline_6632\img_1.jpg; images\Porsche_Macan_Baseline_6632\img_2.jpg; images\Porsche_Macan_Baseline_6632\img_3.jpg; images\Porsche_Macan_Baseline_6632\img_4.jpg; images\Porsche_Macan_Baseline_6632\img_5.jpg; images\Porsche_Macan_Baseline_6632\img_6.jpg; images\Porsche_Macan_Baseline_6632\img_7.jpg; images\Porsche_Macan_Baseline_6632\img_8.jpg; images\Porsche_Macan_Baseline_6632\img_9.jpg
Porsche,Macan,5698700,2025,Baseline,automatic,gas,4x4,2900.0,9.0,380.0,95.0,9.9,"2,097","4,726","1,621",2807.0,5.0,6.0,65.0,520.0,8.8,images\Porsche_Macan_Baseline_10356\img_1.jpg; images\Porsche_Macan_Baseline_10356\img_2.jpg; images\Porsche_Macan_Baseline_10356\img_3.jpg; images\Porsche_Macan_Baseline_10356\img_4.jpg; images\Porsche_Macan_Baseline_10356\img_5.jpg; images\Porsche_Macan_Baseline_10356\img_6.jpg; images\Porsche_Macan_Baseline_10356\img_7.jpg; images\Porsche_Macan_Baseline_10356\img_8.jpg; images\Porsche_Macan_Baseline_10356\img_9.jpg
Porsche,Macan,6595400,2025,GTS,automatic,gas,4x4,2900.0,9.0,440.0,95.0,9.9,"2,097","4,726","1,596",2807.0,5.0,6.0,75.0,550.0,4.5,images\Porsche_Macan_GTS_13731\img_1.jpg; images\Porsche_Macan_GTS_13731\img_2.jpg; images\Porsche_Macan_GTS_13731\img_3.jpg; images\Porsche_Macan_GTS_13731\img_4.jpg; images\Porsche_Macan_GTS_13731\img_5.jpg; images\Porsche_Macan_GTS_13731\img_6.jpg; images\Porsche_Macan_GTS_13731\img_7.jpg; images\Porsche_Macan_GTS_13731\img_8.jpg; images\Porsche_Macan_GTS_13731\img_9.jpg
Porsche,Panamera,10216500,2025,Automtic,automatic,gas,Hatchback,2900.0,7.0,353.0,95.0,9.5,"1,937","5,049","1,423",2950.0,4.0,6.0,75.0,500.0,5.3,images\Porsche_Panamera_Automtic_4789\img_1.jpg; images\Porsche_Panamera_Automtic_4789\img_2.jpg; images\Porsche_Panamera_Automtic_4789\img_3.jpg; images\Porsche_Panamera_Automtic_4789\img_4.jpg; images\Porsche_Panamera_Automtic_4789\img_5.jpg; images\Porsche_Panamera_Automtic_4789\img_6.jpg; images\Porsche_Panamera_Automtic_4789\img_7.jpg; images\Porsche_Panamera_Automtic_4789\img_8.jpg
Porsche,Panamera,10584000,2025,Baseline,automatic,gas,Hatchback,2900.0,8.0,353.0,95.0,10.9,"1,937","5,049","1,423",2950.0,4.0,6.0,65.0,500.0,5.0,images\Porsche_Panamera_Baseline_8017\img_1.jpg; images\Porsche_Panamera_Baseline_8017\img_2.jpg; images\Porsche_Panamera_Baseline_8017\img_3.jpg; images\Porsche_Panamera_Baseline_8017\img_4.jpg; images\Porsche_Panamera_Baseline_8017\img_5.jpg; images\Porsche_Panamera_Baseline_8017\img_6.jpg; images\Porsche_Panamera_Baseline_8017\img_7.jpg; images\Porsche_Panamera_Baseline_8017\img_8.jpg; images\Porsche_Panamera_Baseline_8017\img_9.jpg
Porsche,Panamera,11196500,2025,4 E-Hybrid,automatic,Hybrid,Hatchback,2900.0,8.0,470.0,95.0,N/A,"1,937","5,049","1,423",2950.0,5.0,6.0,80.0,420.0,4.1,images\Porsche_Panamera_4_E-Hybrid_12317\img_1.jpg; images\Porsche_Panamera_4_E-Hybrid_12317\img_2.jpg; images\Porsche_Panamera_4_E-Hybrid_12317\img_3.jpg; images\Porsche_Panamera_4_E-Hybrid_12317\img_4.jpg; images\Porsche_Panamera_4_E-Hybrid_12317\img_5.jpg; images\Porsche_Panamera_4_E-Hybrid_12317\img_6.jpg; images\Porsche_Panamera_4_E-Hybrid_12317\img_7.jpg; images\Porsche_Panamera_4_E-Hybrid_12317\img_8.jpg; images\Porsche_Panamera_4_E-Hybrid_12317\img_9.jpg
