Brand,Model,Year,Month/Year,Average Price,Min Price,Max Price
Kia,Rio,2001-2016,Jun-26,181571,70000,268000
Kia,Rio,2001-2016,Jun-26,162000,65000,228000
Kia,Rio,2001-2016,Jun-26,174800,138000,209000
Kia,Rio,2001-2016,Jun-26,139250,60000,200000
Kia,Rio,2001-2016,Jun-26,162500,57000,238000
Kia,Rio,2001-2016,Jun-26,321250,124000,485000
Kia,Rio,2001-2016,Jun-26,426625,161000,626000
Kia,Rio,2001-2016,Jun-26,439625,179000,626000
Kia,Rio,2001-2016,Mar-26,123000,119000,127000
Kia,Rio,2001-2016,Mar-26,122000,120000,125000
Kia,Rio,2001-2016,Mar-26,110200,42000,145000
Kia,Rio,2001-2016,Mar-26,206200,170000,249000
Kia,Rio,2001-2016,Mar-26,167625,67000,247000
Kia,Rio,2001-2016,Mar-26,163625,62000,238000
Kia,Rio,2001-2016,Mar-26,146375,59000,204000
Kia,Rio,2001-2016,Mar-26,146750,52000,219000
Kia,Rio,2001-2016,Mar-26,230625,71000,347000
Kia,Rio,2001-2016,Mar-26,498250,190000,779000
Kia,Rio,2001-2016,Mar-26,497857,170000,653000
Kia,Rio,2001-2016,May-26,119000,110000,124000
Kia,Rio,2001-2016,May-26,120000,115000,127000
Kia,Rio,2001-2016,May-26,95800,45000,142000
Kia,Rio,2001-2016,May-26,180000,48000,250000
Kia,Rio,2001-2016,May-26,180571,70000,250000
Kia,Rio,2001-2016,May-26,157750,65000,228000
Kia,Rio,2001-2016,May-26,153000,62000,204000
Kia,Rio,2001-2016,May-26,139125,57000,200000
Kia,Rio,2001-2016,May-26,159250,57000,238000
Kia,Rio,2001-2016,May-26,280750,90000,428000
Kia,Rio,2001-2016,May-26,440875,166000,646000
Kia,Rio,2001-2016,May-26,453625,184000,653000
Kia,Rio,2001-2016,Nov-26,127000,125000,130000
Kia,Rio,2001-2016,Nov-26,104750,41000,138000
Kia,Rio,2001-2016,Nov-26,153000,44000,220000
Kia,Rio,2001-2016,Nov-26,166250,65000,255000
Kia,Rio,2001-2016,Nov-26,169571,67000,243000
Kia,Rio,2001-2016,Nov-26,151000,62000,209000
Kia,Rio,2001-2016,Nov-26,140250,60000,200000
Kia,Rio,2001-2016,Nov-26,139625,57000,200000
Kia,Rio,2001-2016,Nov-26,204625,62000,314000
Kia,Rio,2001-2016,Nov-26,373375,109000,599000
Kia,Rio,2001-2016,Nov-26,451500,184000,662000
Kia,Rio,2001-2016,Nov-26,438286,166000,552000
Kia,Rio,2001-2016,Oct-26,125000,120000,128000
Kia,Rio,2001-2016,Oct-26,93000,40000,127000
Kia,Rio,2001-2016,Oct-26,126000,43000,170000
Kia,Rio,2001-2016,Oct-26,184333,65000,246000
Kia,Rio,2001-2016,Oct-26,152500,62000,228000
Kia,Rio,2001-2016,Oct-26,139375,59000,206000
Kia,Rio,2001-2016,Oct-26,138875,56000,200000
Kia,Rio,2001-2016,Oct-26,204500,67000,318000
Kia,Rio,2001-2016,Oct-26,364125,109000,570000
Kia,Rio,2001-2016,Oct-26,417500,156000,598000
Kia,Rio,2001-2016,Sep-26,127000,121000,131000
Kia,Rio,2001-2016,Sep-26,126000,123000,129000
Kia,Rio,2001-2016,Sep-26,93667,40000,128000
Kia,Rio,2001-2016,Sep-26,122400,43000,170000
Kia,Rio,2001-2016,Sep-26,170714,63000,265000
Kia,Rio,2001-2016,Sep-26,181500,66000,246000
Kia,Rio,2001-2016,Sep-26,154750,62000,228000
Kia,Rio,2001-2016,Sep-26,140500,59000,214000
Kia,Rio,2001-2016,Sep-26,138750,54000,200000
Kia,Rio,2001-2016,Sep-26,183500,62000,280000
Kia,Rio,2001-2016,Sep-26,357125,114000,523000
Kia,Rio,2001-2016,Sep-26,459714,161000,644000
Kia,Rio,2001-2016,Sep-26,432000,166000,616000
Kia,Sephia,2000-2001,Apr-26,42000,41000,44500
Kia,Sephia,2000-2001,Apr-26,46500,44000,48000
Kia,Sephia,2000-2001,Apr-26,69000,64000,75000
Kia,Sephia,2000-2001,Apr-26,78500,73000,85000
Kia,Sephia,2000-2001,Apr-26,76000,67000,84000
Kia,Sephia,2000-2001,Apr-26,67500,62000,71000
Kia,Sephia,2000-2001,Apr-26,63000,58000,71000
Kia,Sephia,2000-2001,Apr-26,63500,57000,67000
Kia,Sephia,2000-2001,Apr-26,90000,81000,105000
Kia,Sephia,2000-2001,Apr-26,218000,202000,230000
Kia,Sephia,2000-2001,Aug-26,45000,44000,46000
Kia,Sephia,2000-2001,Aug-26,50500,45000,56000
Kia,Sephia,2000-2001,Aug-26,72500,69000,76000
Kia,Sephia,2000-2001,Aug-26,76500,70000,82000
Kia,Sephia,2000-2001,Aug-26,73500,67000,81000
Kia,Sephia,2000-2001,Aug-26,68500,62000,74000
Kia,Sephia,2000-2001,Aug-26,62500,57000,67000
Kia,Sephia,2000-2001,Aug-26,70500,64000,79000
Kia,Sephia,2000-2001,Aug-26,125000,112000,143000
Kia,Sephia,2000-2001,Aug-26,177500,166000,193000
Kia,Sephia,2000-2001,Aug-26,204500,193000,221000
Kia,Sephia,2000-2001,Dec-26,44000,43000,45000
Kia,Sephia,2000-2001,Dec-26,46000,45000,46500
Kia,Sephia,2000-2001,Dec-26,57000,55000,60000
Kia,Sephia,2000-2001,Dec-26,73000,70000,79000
Kia,Sephia,2000-2001,Dec-26,79000,71000,85000
Kia,Sephia,2000-2001,Dec-26,69500,65000,76000
Kia,Sephia,2000-2001,Dec-26,65000,59000,69000
Kia,Sephia,2000-2001,Dec-26,62500,57000,67000
Kia,Sephia,2000-2001,Dec-26,80500,71000,93000
Kia,Sephia,2000-2001,Dec-26,145500,133000,152000
Kia,Sephia,2000-2001,Dec-26,194500,166000,225000
Kia,Sephia,2000-2001,Feb-26,42000,39000,44000
Kia,Sephia,2000-2001,Feb-26,44000,42000,45000
Kia,Sephia,2000-2001,Feb-26,47000,44000,48000
Kia,Sephia,2000-2001,Feb-26,65000,60000,69000
Kia,Sephia,2000-2001,Feb-26,76000,71000,80000
Kia,Sephia,2000-2001,Feb-26,77500,71000,82000
Kia,Sephia,2000-2001,Feb-26,65000,60000,69000
Kia,Sephia,2000-2001,Feb-26,63500,57000,69000
Kia,Sephia,2000-2001,Feb-26,84500,75000,91000
Kia,Sephia,2000-2001,Feb-26,167500,143000,200000
Kia,Sephia,2000-2001,Jan-26,44000,42000,45000
Kia,Sephia,2000-2001,Jan-26,46000,45000,48000
Kia,Sephia,2000-2001,Jan-26,59000,55000,65000
Kia,Sephia,2000-2001,Jan-26,76000,71000,80000
Kia,Sephia,2000-2001,Jan-26,76500,71000,83000
Kia,Sephia,2000-2001,Jan-26,70000,65000,76000
Kia,Sephia,2000-2001,Jan-26,65500,62000,69000
Kia,Sephia,2000-2001,Jan-26,63000,57000,67000
Kia,Sephia,2000-2001,Jan-26,83000,73000,114000
Kia,Sephia,2000-2001,Jan-26,159500,143000,185000
Kia,Sephia,2000-2001,Jul-26,48500,45000,54000
Kia,Sephia,2000-2001,Jul-26,68000,65000,70000
Kia,Sephia,2000-2001,Jul-26,79500,74000,86500
Kia,Sephia,2000-2001,Jul-26,74500,69000,81000
Kia,Sephia,2000-2001,Jul-26,69000,62000,74000
Kia,Sephia,2000-2001,Jul-26,61500,57000,67000
Kia,Sephia,2000-2001,Jul-26,69000,64000,79000
Kia,Sephia,2000-2001,Jul-26,118000,111000,128000
Kia,Sephia,2000-2001,Jul-26,178500,152000,184000
Kia,Sephia,2000-2001,Jul-26,203000,193000,221000
Kia,Sephia,2000-2001,Jun-26,72000,65000,77000
Kia,Sephia,2000-2001,Jun-26,79500,73000,85000
Kia,Sephia,2000-2001,Jun-26,75500,69000,81000
Kia,Sephia,2000-2001,Jun-26,68500,64000,74000
Kia,Sephia,2000-2001,Jun-26,63500,57000,71000
Kia,Sephia,2000-2001,Jun-26,67000,62000,71000
Kia,Sephia,2000-2001,Jun-26,115000,100000,133000
Kia,Sephia,2000-2001,Jun-26,185500,152000,212000
Kia,Sephia,2000-2001,Jun-26,185000,147000,216000
Kia,Sephia,2000-2001,Mar-26,44000,42000,45000
Kia,Sephia,2000-2001,Mar-26,45000,43500,45000
Kia,Sephia,2000-2001,Mar-26,45000,42000,48000
Kia,Sephia,2000-2001,Mar-26,64000,60000,67000
Kia,Sephia,2000-2001,Mar-26,78000,73000,85000
Kia,Sephia,2000-2001,Mar-26,77000,67000,86000
Kia,Sephia,2000-2001,Mar-26,68000,61000,76000
Kia,Sephia,2000-2001,Mar-26,64500,60000,71000
Kia,Sephia,2000-2001,Mar-26,85000,75000,95000
Kia,Sephia,2000-2001,Mar-26,200500,187000,238000
Kia,Sephia,2000-2001,Mar-26,212000,184000,230000
Kia,Sephia,2000-2001,May-26,43000,41000,44500
Kia,Sephia,2000-2001,May-26,46000,43000,48000
Kia,Sephia,2000-2001,May-26,69500,63000,75000
Kia,Sephia,2000-2001,May-26,78500,73000,85000
Kia,Sephia,2000-2001,May-26,74500,65000,81000
Kia,Sephia,2000-2001,May-26,68000,62000,71000
Kia,Sephia,2000-2001,May-26,62500,57000,71000
Kia,Sephia,2000-2001,May-26,66500,62000,71000
Kia,Sephia,2000-2001,May-26,86000,65000,114000
Kia,Sephia,2000-2001,May-26,192000,157000,223000
Kia,Sephia,2000-2001,May-26,186500,152000,212000
Kia,Sephia,2000-2001,Nov-26,44000,43000,44000
Kia,Sephia,2000-2001,Nov-26,44500,44000,46000
Kia,Sephia,2000-2001,Nov-26,55000,47000,60000
Kia,Sephia,2000-2001,Nov-26,75000,67000,83000
Kia,Sephia,2000-2001,Nov-26,79000,71000,86000
Kia,Sephia,2000-2001,Nov-26,70000,65000,76000
Kia,Sephia,2000-2001,Nov-26,65500,59000,71000
Kia,Sephia,2000-2001,Nov-26,63000,57000,70000
Kia,Sephia,2000-2001,Nov-26,80500,64000,90000
Kia,Sephia,2000-2001,Nov-26,136000,128000,152000
Kia,Sephia,2000-2001,Nov-26,199500,179000,230000
Kia,Sephia,2000-2001,Nov-26,182000,161000,198000
Kia,Sephia,2000-2001,Oct-26,43000,42000,44000
Kia,Sephia,2000-2001,Oct-26,52000,48500,55000
Kia,Sephia,2000-2001,Oct-26,78500,71000,86000
Kia,Sephia,2000-2001,Oct-26,70500,67000,76000
Kia,Sephia,2000-2001,Oct-26,65500,62000,69000
Kia,Sephia,2000-2001,Oct-26,62500,57000,71000
Kia,Sephia,2000-2001,Oct-26,73000,62000,82000
Kia,Sephia,2000-2001,Oct-26,132000,119000,147000
Kia,Sephia,2000-2001,Oct-26,203500,184000,221000
Kia,Sephia,2000-2001,Sep-26,43000,40000,45000
Kia,Sephia,2000-2001,Sep-26,45000,43000,46000
Kia,Sephia,2000-2001,Sep-26,43000,42000,43500
Kia,Sephia,2000-2001,Sep-26,51500,48000,56000
Kia,Sephia,2000-2001,Sep-26,71500,67000,78000
Kia,Sephia,2000-2001,Sep-26,76500,70000,84000
Kia,Sephia,2000-2001,Sep-26,72500,67000,76000
Kia,Sephia,2000-2001,Sep-26,68500,62000,74000
Kia,Sephia,2000-2001,Sep-26,62500,57000,69000
Kia,Sephia,2000-2001,Sep-26,72000,65000,81000
Kia,Sephia,2000-2001,Sep-26,130500,105000,143000
Kia,Sephia,2000-2001,Sep-26,179500,166000,193000
Kia,Sephia,2000-2001,Sep-26,209500,193000,221000
Kia,Shuma,1999-2000,Apr-26,50000,47000,54000
Kia,Shuma,1999-2000,Apr-26,68667,65000,75000
Kia,Shuma,1999-2000,Apr-26,75000,69000,80000
Kia,Shuma,1999-2000,Apr-26,83000,79000,90000
Kia,Shuma,1999-2000,Apr-26,76000,71000,84000
Kia,Shuma,1999-2000,Apr-26,70000,62000,76000
Kia,Shuma,1999-2000,Apr-26,71000,63000,76000
Kia,Shuma,1999-2000,Apr-26,102000,90000,114000
Kia,Shuma,1999-2000,Apr-26,211000,207000,221000
Kia,Shuma,1999-2000,Aug-26,48000,46000,53000
Kia,Shuma,1999-2000,Aug-26,74000,71000,77000
Kia,Shuma,1999-2000,Aug-26,81000,79000,86000
Kia,Shuma,1999-2000,Aug-26,80000,76000,86000
Kia,Shuma,1999-2000,Aug-26,72000,67000,77000
Kia,Shuma,1999-2000,Aug-26,70000,62000,76000
Kia,Shuma,1999-2000,Aug-26,73500,68000,78000
Kia,Shuma,1999-2000,Aug-26,137667,124000,163000
Kia,Shuma,1999-2000,Aug-26,185667,170000,212000
Kia,Shuma,1999-2000,Aug-26,216667,207000,230000
Kia,Shuma,1999-2000,Dec-26,59000,55000,63000
Kia,Shuma,1999-2000,Dec-26,74333,68000,80000
Kia,Shuma,1999-2000,Dec-26,80000,73000,84000
Kia,Shuma,1999-2000,Dec-26,78000,74000,81000
Kia,Shuma,1999-2000,Dec-26,70000,67000,76000
Kia,Shuma,1999-2000,Dec-26,69000,62000,72000
Kia,Shuma,1999-2000,Dec-26,90000,76000,102000
Kia,Shuma,1999-2000,Dec-26,162000,143000,185000
Kia,Shuma,1999-2000,Dec-26,236667,184000,258000
Kia,Shuma,1999-2000,Feb-26,67000,64000,70000
Kia,Shuma,1999-2000,Feb-26,77000,75000,85000
Kia,Shuma,1999-2000,Feb-26,85000,79000,90000
Kia,Shuma,1999-2000,Feb-26,69667,65000,76000
Kia,Shuma,1999-2000,Feb-26,70500,62000,76000
Kia,Shuma,1999-2000,Feb-26,95000,84000,114000
Kia,Shuma,1999-2000,Feb-26,192000,171000,219000
Kia,Shuma,1999-2000,Jan-26,61333,55000,67000
Kia,Shuma,1999-2000,Jan-26,75333,71000,82000
Kia,Shuma,1999-2000,Jan-26,85000,77000,90000
Kia,Shuma,1999-2000,Jan-26,78000,74000,81000
Kia,Shuma,1999-2000,Jan-26,70000,67000,77000
Kia,Shuma,1999-2000,Jan-26,70000,62000,76000
Kia,Shuma,1999-2000,Jan-26,87000,81000,95000
Kia,Shuma,1999-2000,Jan-26,166000,143000,190000
Kia,Shuma,1999-2000,Jul-26,84000,78000,88000
Kia,Shuma,1999-2000,Jul-26,84000,80000,90000
Kia,Shuma,1999-2000,Jul-26,72000,67000,76000
Kia,Shuma,1999-2000,Jul-26,68500,60000,76000
Kia,Shuma,1999-2000,Jul-26,74000,69000,78000
Kia,Shuma,1999-2000,Jul-26,139667,119000,157000
Kia,Shuma,1999-2000,Jul-26,206000,201000,216000
Kia,Shuma,1999-2000,Jul-26,205667,184000,221000
Kia,Shuma,1999-2000,Jun-26,69000,65000,75000
Kia,Shuma,1999-2000,Jun-26,83000,78000,85000
Kia,Shuma,1999-2000,Jun-26,83000,81000,86000
Kia,Shuma,1999-2000,Jun-26,73000,71000,78000
Kia,Shuma,1999-2000,Jun-26,67500,59000,76000
Kia,Shuma,1999-2000,Jun-26,72000,62000,81000
Kia,Shuma,1999-2000,Jun-26,115667,100000,143000
Kia,Shuma,1999-2000,Jun-26,194333,175000,212000
Kia,Shuma,1999-2000,Jun-26,203333,184000,230000
Kia,Shuma,1999-2000,Mar-26,49000,42000,55000
Kia,Shuma,1999-2000,Mar-26,66000,65000,68000
Kia,Shuma,1999-2000,Mar-26,75000,69000,80000
Kia,Shuma,1999-2000,Mar-26,84000,77000,90000
Kia,Shuma,1999-2000,Mar-26,77000,71000,83000
Kia,Shuma,1999-2000,Mar-26,70000,62000,76000
Kia,Shuma,1999-2000,Mar-26,94667,85000,114000
Kia,Shuma,1999-2000,Mar-26,225000,204000,242000
Kia,Shuma,1999-2000,Mar-26,218333,202000,258000
Kia,Shuma,1999-2000,May-26,66333,63000,70000
Kia,Shuma,1999-2000,May-26,80000,75000,83000
Kia,Shuma,1999-2000,May-26,84000,81000,86000
Kia,Shuma,1999-2000,May-26,76000,71000,84000
Kia,Shuma,1999-2000,May-26,68000,59000,76000
Kia,Shuma,1999-2000,May-26,70500,59000,81000
Kia,Shuma,1999-2000,May-26,107000,100000,119000
Kia,Shuma,1999-2000,May-26,203667,190000,219000
Kia,Shuma,1999-2000,May-26,205667,184000,212000
Kia,Shuma,1999-2000,Nov-26,58667,48000,65000
Kia,Shuma,1999-2000,Nov-26,74000,67000,85000
Kia,Shuma,1999-2000,Nov-26,82000,76000,86000
Kia,Shuma,1999-2000,Nov-26,79000,74000,82000
Kia,Shuma,1999-2000,Nov-26,71000,67000,76000
Kia,Shuma,1999-2000,Nov-26,70000,62000,76000
Kia,Shuma,1999-2000,Nov-26,79333,71000,86000
Kia,Shuma,1999-2000,Nov-26,152667,136000,168000
Kia,Shuma,1999-2000,Nov-26,206000,184000,230000
Kia,Shuma,1999-2000,Nov-26,193667,166000,221000
Kia,Shuma,1999-2000,Oct-26,51000,46000,53000
Kia,Shuma,1999-2000,Oct-26,81000,76000,86000
Kia,Shuma,1999-2000,Oct-26,78000,74000,81000
Kia,Shuma,1999-2000,Oct-26,71000,64000,76000
Kia,Shuma,1999-2000,Oct-26,68000,55000,76000
Kia,Shuma,1999-2000,Oct-26,79000,71000,86000
Kia,Shuma,1999-2000,Oct-26,150667,136000,162000
Kia,Shuma,1999-2000,Oct-26,201333,175000,221000
Kia,Shuma,1999-2000,Sep-26,49000,40000,55000
Kia,Shuma,1999-2000,Sep-26,75333,69000,85000
Kia,Shuma,1999-2000,Sep-26,82000,79000,86000
Kia,Shuma,1999-2000,Sep-26,79000,74000,86000
Kia,Shuma,1999-2000,Sep-26,70000,64000,76000
Kia,Shuma,1999-2000,Sep-26,69500,57000,76000
Kia,Shuma,1999-2000,Sep-26,74000,67000,81000
Kia,Shuma,1999-2000,Sep-26,140667,124000,171000
Kia,Shuma,1999-2000,Sep-26,187333,161000,219000
Kia,Shuma,1999-2000,Sep-26,206667,175000,248000
Kia,Sorento,2023-2024,Apr-26,2736000,2475000,3018000
Kia,Sorento,2023-2024,Aug-26,2652000,1178000,3358000
Kia,Sorento,2023-2024,Aug-26,2642000,2392000,2898000
Kia,Sorento,2023-2024,Dec-26,2900500,2553000,3312000
Kia,Sorento,2023-2024,Jan-26,2284500,2070000,2484000
Kia,Sorento,2023-2024,Jul-26,2668500,2383000,2990000
Kia,Sorento,2023-2024,Jun-26,2699000,2383000,3036000
Kia,Sorento,2023-2024,Mar-26,2841500,2392000,3266000
Kia,Sorento,2023-2024,May-26,2715000,2438000,3018000
Kia,Sorento,2023-2024,Nov-26,2304500,1196000,2898000
Kia,Sorento,2023-2024,Nov-26,2461000,2392000,2530000
Kia,Sorento,2023-2024,Oct-26,2582000,2300000,2990000
Kia,Sorento,2023-2024,Sep-26,2420000,1104000,3266000
Kia,Sorento,2023-2024,Sep-26,2497000,2300000,2806000
Kia,Soul,2010-2012,Apr-26,118000,113000,125000
Kia,Soul,2010-2012,Apr-26,124500,112000,135000
Kia,Soul,2010-2012,Apr-26,217333,185000,245000
Kia,Soul,2010-2012,Apr-26,225000,195000,250000
Kia,Soul,2010-2012,Apr-26,212000,197000,223000
Kia,Soul,2010-2012,Apr-26,193000,176000,209000
Kia,Soul,2010-2012,Apr-26,187000,173000,204000
Kia,Soul,2010-2012,Apr-26,197000,178000,214000
Kia,Soul,2010-2012,Apr-26,353000,299000,418000
Kia,Soul,2010-2012,Apr-26,594000,543000,662000
Kia,Soul,2010-2012,Aug-26,212667,195000,250000
Kia,Soul,2010-2012,Aug-26,219000,195000,242000
Kia,Soul,2010-2012,Aug-26,211667,190000,228000
Kia,Soul,2010-2012,Aug-26,185000,166000,204000
Kia,Soul,2010-2012,Aug-26,186000,171000,200000
Kia,Soul,2010-2012,Aug-26,235000,209000,263000
Kia,Soul,2010-2012,Aug-26,453667,371000,523000
Kia,Soul,2010-2012,Aug-26,552667,460000,616000
Kia,Soul,2010-2012,Aug-26,604000,547000,713000
Kia,Soul,2010-2012,Dec-26,231000,212000,250000
Kia,Soul,2010-2012,Dec-26,223500,201000,247000
Kia,Soul,2010-2012,Dec-26,202667,176000,223000
Kia,Soul,2010-2012,Dec-26,193667,162000,214000
Kia,Soul,2010-2012,Dec-26,184000,173000,206000
Kia,Soul,2010-2012,Dec-26,286667,261000,323000
Kia,Soul,2010-2012,Dec-26,471000,390000,570000
Kia,Soul,2010-2012,Dec-26,608667,506000,672000
Kia,Soul,2010-2012,Feb-26,120500,112000,125000
Kia,Soul,2010-2012,Feb-26,213667,195000,245000
Kia,Soul,2010-2012,Feb-26,224000,197000,250000
Kia,Soul,2010-2012,Feb-26,217500,204000,242000
Kia,Soul,2010-2012,Feb-26,190000,176000,204000
Kia,Soul,2010-2012,Feb-26,201000,176000,214000
Kia,Soul,2010-2012,Feb-26,349333,304000,413000
Kia,Soul,2010-2012,Feb-26,589667,494000,646000
Kia,Soul,2010-2012,Jan-26,126000,125000,128000
Kia,Soul,2010-2012,Jan-26,204500,190000,230000
Kia,Soul,2010-2012,Jan-26,224000,195000,250000
Kia,Soul,2010-2012,Jan-26,206000,197000,209000
Kia,Soul,2010-2012,Jan-26,204333,176000,223000
Kia,Soul,2010-2012,Jan-26,193000,171000,214000
Kia,Soul,2010-2012,Jan-26,194667,176000,214000
Kia,Soul,2010-2012,Jan-26,298667,261000,347000
Kia,Soul,2010-2012,Jan-26,486000,409000,570000
Kia,Soul,2010-2012,Jul-26,231000,200000,255000
Kia,Soul,2010-2012,Jul-26,207000,200000,219000
Kia,Soul,2010-2012,Jul-26,185667,171000,195000
Kia,Soul,2010-2012,Jul-26,234667,204000,261000
Kia,Soul,2010-2012,Jul-26,412000,352000,480000
Kia,Soul,2010-2012,Jul-26,526667,414000,598000
Kia,Soul,2010-2012,Jul-26,588333,552000,690000
Kia,Soul,2010-2012,Jun-26,120000,113000,125000
Kia,Soul,2010-2012,Jun-26,217333,195000,250000
Kia,Soul,2010-2012,Jun-26,225333,200000,250000
Kia,Soul,2010-2012,Jun-26,210000,197000,223000
Kia,Soul,2010-2012,Jun-26,183000,180000,190000
Kia,Soul,2010-2012,Jun-26,185333,171000,195000
Kia,Soul,2010-2012,Jun-26,214667,200000,228000
Kia,Soul,2010-2012,Jun-26,403000,333000,466000
Kia,Soul,2010-2012,Jun-26,525333,458000,598000
Kia,Soul,2010-2012,Jun-26,608667,566000,653000
Kia,Soul,2010-2012,Mar-26,121000,114000,125000
Kia,Soul,2010-2012,Mar-26,241000,225000,250000
Kia,Soul,2010-2012,Mar-26,224333,197000,245000
Kia,Soul,2010-2012,Mar-26,206000,200000,209000
Kia,Soul,2010-2012,Mar-26,194333,181000,209000
Kia,Soul,2010-2012,Mar-26,201333,185000,223000
Kia,Soul,2010-2012,Mar-26,346667,295000,399000
Kia,Soul,2010-2012,Mar-26,619667,561000,665000
Kia,Soul,2010-2012,Mar-26,629000,561000,676000
Kia,Soul,2010-2012,May-26,127000,120000,135000
Kia,Soul,2010-2012,May-26,226000,195000,250000
Kia,Soul,2010-2012,May-26,213000,197000,242000
Kia,Soul,2010-2012,May-26,185000,176000,196000
Kia,Soul,2010-2012,May-26,186000,171000,200000
Kia,Soul,2010-2012,May-26,200000,171000,214000
Kia,Soul,2010-2012,May-26,378333,333000,428000
Kia,Soul,2010-2012,May-26,542333,473000,618000
Kia,Soul,2010-2012,May-26,613333,552000,662000
Kia,Soul,2010-2012,Nov-26,118000,115000,120000
Kia,Soul,2010-2012,Nov-26,216667,190000,250000
Kia,Soul,2010-2012,Nov-26,225000,200000,252000
Kia,Soul,2010-2012,Nov-26,207667,181000,223000
Kia,Soul,2010-2012,Nov-26,194667,176000,209000
Kia,Soul,2010-2012,Nov-26,181000,171000,190000
Kia,Soul,2010-2012,Nov-26,272333,238000,304000
Kia,Soul,2010-2012,Nov-26,475667,437000,532000
Kia,Soul,2010-2012,Nov-26,604000,561000,644000
Kia,Soul,2010-2012,Nov-26,565000,497000,607000
Kia,Soul,2010-2012,Oct-26,118000,113000,120000
Kia,Soul,2010-2012,Oct-26,225000,200000,252000
Kia,Soul,2010-2012,Oct-26,210000,181000,228000
Kia,Soul,2010-2012,Oct-26,193667,176000,209000
Kia,Soul,2010-2012,Oct-26,181000,166000,204000
Kia,Soul,2010-2012,Oct-26,260000,228000,323000
Kia,Soul,2010-2012,Oct-26,484000,428000,523000
Kia,Soul,2010-2012,Oct-26,589333,534000,644000
Kia,Soul,2010-2012,Sep-26,125000,110000,139000
Kia,Soul,2010-2012,Sep-26,226000,200000,250000
Kia,Soul,2010-2012,Sep-26,220500,200000,252000
Kia,Soul,2010-2012,Sep-26,214333,185000,238000
Kia,Soul,2010-2012,Sep-26,193667,177000,209000
Kia,Soul,2010-2012,Sep-26,180500,166000,200000
Kia,Soul,2010-2012,Sep-26,241000,214000,266000
Kia,Soul,2010-2012,Sep-26,472000,371000,532000
Kia,Soul,2010-2012,Sep-26,579667,478000,662000
Kia,Soul,2010-2012,Sep-26,608333,561000,662000
Kia,Sportage,2014-2025,Apr-26,222000,215000,230000
Kia,Sportage,2014-2025,Apr-26,242500,223000,265000
Kia,Sportage,2014-2025,Apr-26,424250,360000,505000
Kia,Sportage,2014-2025,Apr-26,442200,360000,530000
Kia,Sportage,2014-2025,Apr-26,409667,323000,513000
Kia,Sportage,2014-2025,Apr-26,380143,299000,475000
Kia,Sportage,2014-2025,Apr-26,373143,285000,461000
Kia,Sportage,2014-2025,Apr-26,435778,295000,618000
Kia,Sportage,2014-2025,Apr-26,799400,523000,1378000
Kia,Sportage,2014-2025,Apr-26,1398167,874000,2162000
Kia,Sportage,2014-2025,Aug-26,269333,240000,310000
Kia,Sportage,2014-2025,Aug-26,429500,355000,535000
Kia,Sportage,2014-2025,Aug-26,426800,356000,551000
Kia,Sportage,2014-2025,Aug-26,388333,314000,527000
Kia,Sportage,2014-2025,Aug-26,374333,276000,475000
Kia,Sportage,2014-2025,Aug-26,384000,296000,494000
Kia,Sportage,2014-2025,Aug-26,565222,361000,874000
Kia,Sportage,2014-2025,Aug-26,1178000,713000,1900000
Kia,Sportage,2014-2025,Aug-26,1325545,782000,2070000
Kia,Sportage,2014-2025,Aug-26,1344417,672000,1932000
Kia,Sportage,2014-2025,Dec-26,242000,228000,250000
Kia,Sportage,2014-2025,Dec-26,439333,355000,530000
Kia,Sportage,2014-2025,Dec-26,426500,350000,520000
Kia,Sportage,2014-2025,Dec-26,442333,352000,570000
Kia,Sportage,2014-2025,Dec-26,380667,313000,475000
Kia,Sportage,2014-2025,Dec-26,375286,280000,475000
Kia,Sportage,2014-2025,Dec-26,411778,295000,570000
Kia,Sportage,2014-2025,Dec-26,712500,504000,1188000
Kia,Sportage,2014-2025,Dec-26,1267909,732000,1995000
Kia,Sportage,2014-2025,Dec-26,1450583,902000,2337000
Kia,Sportage,2014-2025,Feb-26,242500,225000,260000
Kia,Sportage,2014-2025,Feb-26,441750,360000,510000
Kia,Sportage,2014-2025,Feb-26,447800,360000,540000
Kia,Sportage,2014-2025,Feb-26,418500,328000,527000
Kia,Sportage,2014-2025,Feb-26,375429,280000,475000
Kia,Sportage,2014-2025,Feb-26,414444,314000,551000
Kia,Sportage,2014-2025,Feb-26,763600,512000,1330000
Kia,Sportage,2014-2025,Feb-26,1491364,907000,2565000
Kia,Sportage,2014-2025,Jan-26,246500,225000,260000
Kia,Sportage,2014-2025,Jan-26,435500,350000,535000
Kia,Sportage,2014-2025,Jan-26,432750,345000,540000
Kia,Sportage,2014-2025,Jan-26,423000,333000,527000
Kia,Sportage,2014-2025,Jan-26,395857,304000,504000
Kia,Sportage,2014-2025,Jan-26,374143,290000,475000
Kia,Sportage,2014-2025,Jan-26,417889,299000,570000
Kia,Sportage,2014-2025,Jan-26,710900,461000,1140000
Kia,Sportage,2014-2025,Jan-26,1320000,784000,2138000
Kia,Sportage,2014-2025,Jan-26,1254429,736000,1868000
Kia,Sportage,2014-2025,Jul-26,242000,240000,245000
Kia,Sportage,2014-2025,Jul-26,280500,248000,310000
Kia,Sportage,2014-2025,Jul-26,431333,360000,530000
Kia,Sportage,2014-2025,Jul-26,449600,370000,580000
