Brand,Model,Trim,Year,Price,Mileage,Color,Fuel Type,Body Shape,Transmission,Engine Capacity,Cylinder Count,Image Paths
Hyundai,Verna 1.6,Unspecified trim,2009.0,275000,"300,000
KM",Black,Natural Gas,Sedan,Manual,1600,4,images\Hyundai Verna 1.6 2009\car_img_1.jpg; images\Hyundai Verna 1.6 2009\car_img_2.jpg; images\Hyundai Verna 1.6 2009\car_img_3.jpg; images\Hyundai Verna 1.6 2009\car_img_4.jpg; images\Hyundai Verna 1.6 2009\car_img_5.jpg; images\Hyundai Verna 1.6 2009\car_img_6.jpg; images\Hyundai Verna 1.6 2009\car_img_7.jpg; images\Hyundai Verna 1.6 2009\car_img_8.jpg; images\Hyundai Verna 1.6 2009\car_img_9.jpg; images\Hyundai Verna 1.6 2009\car_img_10.jpg; images\Hyundai Verna 1.6 2009\car_img_11.jpg; images\Hyundai Verna 1.6 2009\car_img_12.jpg; images\Hyundai Verna 1.6 2009\car_img_13.jpg; images\Hyundai Verna 1.6 2009\car_img_14.jpg
Hyundai,Verna 1.6,Unspecified trim,2009.0,290000,"230,000
KM",Silver,Gas,Sedan,Manual,1600,4,images\Hyundai Verna 1.6 2009\car_img_1.jpg; images\Hyundai Verna 1.6 2009\car_img_2.jpg; images\Hyundai Verna 1.6 2009\car_img_3.jpg; images\Hyundai Verna 1.6 2009\car_img_4.jpg; images\Hyundai Verna 1.6 2009\car_img_5.jpg
Hyundai,Verna 1.6,Unspecified trim,2009.0,280000,"117,000
KM",Black,Gas,Sedan,Manual,1600,4,images\Hyundai Verna 1.6 2009\car_img_1.jpg; images\Hyundai Verna 1.6 2009\car_img_2.jpg; images\Hyundai Verna 1.6 2009\car_img_3.jpg; images\Hyundai Verna 1.6 2009\car_img_4.jpg; images\Hyundai Verna 1.6 2009\car_img_5.jpg; images\Hyundai Verna 1.6 2009\car_img_6.jpg; images\Hyundai Verna 1.6 2009\car_img_7.jpg
Hyundai,Verna 1.6,Unspecified trim,2015.0,700000,"39,400
KM",Black,Gas,Sedan,Automatic,1600,4,images\Hyundai Verna 1.6 2015\car_img_1.jpg; images\Hyundai Verna 1.6 2015\car_img_2.jpg; images\Hyundai Verna 1.6 2015\car_img_3.jpg; images\Hyundai Verna 1.6 2015\car_img_4.jpg; images\Hyundai Verna 1.6 2015\car_img_5.jpg; images\Hyundai Verna 1.6 2015\car_img_6.jpg; images\Hyundai Verna 1.6 2015\car_img_7.jpg; images\Hyundai Verna 1.6 2015\car_img_8.jpg; images\Hyundai Verna 1.6 2015\car_img_9.jpg; images\Hyundai Verna 1.6 2015\car_img_10.jpg; images\Hyundai Verna 1.6 2015\car_img_11.jpg; images\Hyundai Verna 1.6 2015\car_img_12.jpg; images\Hyundai Verna 1.6 2015\car_img_13.jpg
Hyundai,Verna 1.6,Unspecified trim,2013.0,340000,"230,000
KM",Maroon,Gas,Sedan,Manual,1600,4,images\Hyundai Verna 1.6 2013\car_img_1.jpg; images\Hyundai Verna 1.6 2013\car_img_2.jpg; images\Hyundai Verna 1.6 2013\car_img_3.jpg; images\Hyundai Verna 1.6 2013\car_img_4.jpg; images\Hyundai Verna 1.6 2013\car_img_5.jpg; images\Hyundai Verna 1.6 2013\car_img_6.jpg; images\Hyundai Verna 1.6 2013\car_img_7.jpg; images\Hyundai Verna 1.6 2013\car_img_8.jpg
Hyundai,Viva,Unspecified trim,2008.0,300000,"40,000
KM",Champagne,Gas,Sedan,Manual,1500,4,images\Hyundai Viva 2008\car_img_1.jpg; images\Hyundai Viva 2008\car_img_2.jpg; images\Hyundai Viva 2008\car_img_3.jpg; images\Hyundai Viva 2008\car_img_4.jpg; images\Hyundai Viva 2008\car_img_5.jpg; images\Hyundai Viva 2008\car_img_6.jpg; images\Hyundai Viva 2008\car_img_7.jpg; images\Hyundai Viva 2008\car_img_8.jpg; images\Hyundai Viva 2008\car_img_9.jpg; images\Hyundai Viva 2008\car_img_10.jpg; images\Hyundai Viva 2008\car_img_11.jpg
JAC,J7,Ultimate,2025.0,400000,"5,000
KM",Red,Gas,Sedan,Automatic,1500,4,images\JAC J7 2025\car_img_1.jpg
JAC,J7,1.5 A/T ULTIMATE,2022.0,725000,"36,000
KM",Red,Gas,Sedan,Automatic,1500,4,images\JAC J7 2022\car_img_1.jpg; images\JAC J7 2022\car_img_2.jpg; images\JAC J7 2022\car_img_3.jpg; images\JAC J7 2022\car_img_4.jpg; images\JAC J7 2022\car_img_5.jpg; images\JAC J7 2022\car_img_6.jpg; images\JAC J7 2022\car_img_7.jpg; images\JAC J7 2022\car_img_8.jpg; images\JAC J7 2022\car_img_9.jpg
JAC,J7,1.5 A/T ULTIMATE,2022.0,695000,"148,000
KM",Black,Gas,Sedan,Automatic,1500,4,images\JAC J7 2022\car_img_1.jpg; images\JAC J7 2022\car_img_2.jpg; images\JAC J7 2022\car_img_3.jpg; images\JAC J7 2022\car_img_4.jpg; images\JAC J7 2022\car_img_5.jpg; images\JAC J7 2022\car_img_6.jpg; images\JAC J7 2022\car_img_7.jpg; images\JAC J7 2022\car_img_8.jpg; images\JAC J7 2022\car_img_9.jpg; images\JAC J7 2022\car_img_10.jpg; images\JAC J7 2022\car_img_11.jpg; images\JAC J7 2022\car_img_12.jpg; images\JAC J7 2022\car_img_13.jpg; images\JAC J7 2022\car_img_14.jpg; images\JAC J7 2022\car_img_15.jpg
JAC,JS3,Unspecified trim,2018.0,470000,"241,000
KM",Silver,Gas,SUV,Automatic,1600,4,images\JAC JS3 2018\car_img_1.jpg; images\JAC JS3 2018\car_img_2.jpg; images\JAC JS3 2018\car_img_3.jpg; images\JAC JS3 2018\car_img_4.jpg; images\JAC JS3 2018\car_img_5.jpg; images\JAC JS3 2018\car_img_6.jpg; images\JAC JS3 2018\car_img_7.jpg; images\JAC JS3 2018\car_img_8.jpg
JAC,JS3,Unspecified trim,2019.0,549000,"149,000
KM",Gray,Gas,Hatchback,Automatic,1600,4,images\JAC JS3 2019\car_img_1.jpg; images\JAC JS3 2019\car_img_2.jpg; images\JAC JS3 2019\car_img_3.jpg; images\JAC JS3 2019\car_img_4.jpg; images\JAC JS3 2019\car_img_5.jpg
JAC,JS3,Unspecified trim,2019.0,580000,"134,000
KM",White,Gas,SUV,Automatic,1600,4,images\JAC JS3 2019\car_img_1.jpg; images\JAC JS3 2019\car_img_2.jpg; images\JAC JS3 2019\car_img_3.jpg; images\JAC JS3 2019\car_img_4.jpg; images\JAC JS3 2019\car_img_5.jpg; images\JAC JS3 2019\car_img_6.jpg; images\JAC JS3 2019\car_img_7.jpg; images\JAC JS3 2019\car_img_8.jpg; images\JAC JS3 2019\car_img_9.jpg; images\JAC JS3 2019\car_img_10.jpg; images\JAC JS3 2019\car_img_11.jpg; images\JAC JS3 2019\car_img_12.jpg; images\JAC JS3 2019\car_img_13.jpg; images\JAC JS3 2019\car_img_14.jpg
JAC,JS3,1.6 A/T Smart,2022.0,760000,"34,500
KM",Gray,Gas,SUV,Automatic,1500,4,images\JAC JS3 2022\car_img_1.jpg; images\JAC JS3 2022\car_img_2.jpg; images\JAC JS3 2022\car_img_3.jpg; images\JAC JS3 2022\car_img_4.jpg; images\JAC JS3 2022\car_img_5.jpg; images\JAC JS3 2022\car_img_6.jpg; images\JAC JS3 2022\car_img_7.jpg; images\JAC JS3 2022\car_img_8.jpg; images\JAC JS3 2022\car_img_9.jpg; images\JAC JS3 2022\car_img_10.jpg; images\JAC JS3 2022\car_img_11.jpg; images\JAC JS3 2022\car_img_12.jpg; images\JAC JS3 2022\car_img_13.jpg; images\JAC JS3 2022\car_img_14.jpg; images\JAC JS3 2022\car_img_15.jpg
JAC,JS4,1.5 A/T Turbo Deluxe,2022.0,800000,"80,000
KM",Gray,Gas,SUV,Automatic,1500,4,images\JAC JS4 2022\car_img_1.jpg; images\JAC JS4 2022\car_img_2.jpg; images\JAC JS4 2022\car_img_3.jpg; images\JAC JS4 2022\car_img_4.jpg; images\JAC JS4 2022\car_img_5.jpg; images\JAC JS4 2022\car_img_6.jpg
JAC,S2,Unspecified trim,2024.0,600000,"22,000
KM",Gray,Gas,Hatchback,Automatic,1500,4,images\JAC S2 2024\car_img_1.jpg; images\JAC S2 2024\car_img_2.jpg; images\JAC S2 2024\car_img_3.jpg; images\JAC S2 2024\car_img_4.jpg; images\JAC S2 2024\car_img_5.jpg; images\JAC S2 2024\car_img_6.jpg; images\JAC S2 2024\car_img_7.jpg; images\JAC S2 2024\car_img_8.jpg; images\JAC S2 2024\car_img_9.jpg; images\JAC S2 2024\car_img_10.jpg; images\JAC S2 2024\car_img_11.jpg; images\JAC S2 2024\car_img_12.jpg; images\JAC S2 2024\car_img_13.jpg; images\JAC S2 2024\car_img_14.jpg; images\JAC S2 2024\car_img_15.jpg
JAC,S2,1.5 A/T Smart RA8,2019.0,460000,"140,000
KM",Silver,Gas,SUV,Automatic,1500,4,images\JAC S2 2019\car_img_1.jpg; images\JAC S2 2019\car_img_2.jpg; images\JAC S2 2019\car_img_3.jpg; images\JAC S2 2019\car_img_4.jpg; images\JAC S2 2019\car_img_5.jpg; images\JAC S2 2019\car_img_6.jpg; images\JAC S2 2019\car_img_7.jpg; images\JAC S2 2019\car_img_8.jpg; images\JAC S2 2019\car_img_9.jpg; images\JAC S2 2019\car_img_10.jpg; images\JAC S2 2019\car_img_11.jpg
JAC,S3,1.5 A/T Smart Plus ZS9,2018.0,600000,"154,000
KM",Brown,Gas,SUV,Automatic,1600,4,images\JAC S3 2018\car_img_1.jpg; images\JAC S3 2018\car_img_2.jpg; images\JAC S3 2018\car_img_3.jpg; images\JAC S3 2018\car_img_4.jpg; images\JAC S3 2018\car_img_5.jpg; images\JAC S3 2018\car_img_6.jpg; images\JAC S3 2018\car_img_7.jpg; images\JAC S3 2018\car_img_8.jpg; images\JAC S3 2018\car_img_9.jpg
JAC,S3,Unspecified trim,2012.0,275000,"306
KM",Red,Gas,Hatchback,Manual,1300,4,images\JAC S3 2012\car_img_1.jpg; images\JAC S3 2012\car_img_2.jpg; images\JAC S3 2012\car_img_3.jpg; images\JAC S3 2012\car_img_4.jpg; images\JAC S3 2012\car_img_5.jpg; images\JAC S3 2012\car_img_6.jpg; images\JAC S3 2012\car_img_7.jpg; images\JAC S3 2012\car_img_8.jpg; images\JAC S3 2012\car_img_9.jpg; images\JAC S3 2012\car_img_10.jpg
JAC,S3,1.6 A/T Smart,2019.0,480000,"181
KM",Silver,Gas,SUV,Automatic,1600,4,images\JAC S3 2019\car_img_1.jpg; images\JAC S3 2019\car_img_2.jpg
JAC,S3,1.6 A/T Smart,2019.0,540000,"139,000
KM",White,Gas,SUV,Automatic,1600,4,images\JAC S3 2019\car_img_1.jpg; images\JAC S3 2019\car_img_2.jpg; images\JAC S3 2019\car_img_3.jpg; images\JAC S3 2019\car_img_4.jpg; images\JAC S3 2019\car_img_5.jpg; images\JAC S3 2019\car_img_6.jpg
JAC,S3,1.6 A/T Luxury,2019.0,570000,"150,000
KM",Silver,Gas,SUV,Automatic,1600,4,images\JAC S3 2019\car_img_1.jpg; images\JAC S3 2019\car_img_2.jpg; images\JAC S3 2019\car_img_3.jpg
JAC,S3,Unspecified trim,2015.0,425000,"290
KM",Silver,Gas,SUV,Manual,1600,3,images\JAC S3 2015\car_img_1.jpg; images\JAC S3 2015\car_img_2.jpg
JAC,S3,1.5L Top,2016.0,480000,"42,000
KM",Red,Gas,SUV,Automatic,1500,4,images\JAC S3 2016\car_img_1.jpg; images\JAC S3 2016\car_img_2.jpg; images\JAC S3 2016\car_img_3.jpg; images\JAC S3 2016\car_img_4.jpg; images\JAC S3 2016\car_img_5.jpg; images\JAC S3 2016\car_img_6.jpg; images\JAC S3 2016\car_img_7.jpg; images\JAC S3 2016\car_img_8.jpg; images\JAC S3 2016\car_img_9.jpg
JAC,S4,Unspecified trim,2021.0,650000,"144,000
KM",White,Gas,SUV,Automatic,1500,4,images\JAC S4 2021\car_img_1.jpg; images\JAC S4 2021\car_img_2.jpg; images\JAC S4 2021\car_img_3.jpg; images\JAC S4 2021\car_img_4.jpg; images\JAC S4 2021\car_img_5.jpg; images\JAC S4 2021\car_img_6.jpg; images\JAC S4 2021\car_img_7.jpg; images\JAC S4 2021\car_img_8.jpg; images\JAC S4 2021\car_img_9.jpg
JAC,S4,1.5T Prestige,2020.0,690000,"99,000
KM",Black,Gas,SUV,Automatic,1500,4,images\JAC S4 2020\car_img_1.jpg; images\JAC S4 2020\car_img_2.jpg
JAC,S4,Unspecified trim,2021.0,700000,"140,000
KM",White,Gas,SUV,Automatic,1500,4,images\JAC S4 2021\car_img_1.jpg; images\JAC S4 2021\car_img_2.jpg; images\JAC S4 2021\car_img_3.jpg; images\JAC S4 2021\car_img_4.jpg; images\JAC S4 2021\car_img_5.jpg
JAC,S4,1.5T Prestige,2020.0,700000,"89,000
KM",Black,Gas,SUV,Automatic,1500,4,images\JAC S4 2020\car_img_1.jpg; images\JAC S4 2020\car_img_2.jpg; images\JAC S4 2020\car_img_3.jpg; images\JAC S4 2020\car_img_4.jpg; images\JAC S4 2020\car_img_5.jpg; images\JAC S4 2020\car_img_6.jpg; images\JAC S4 2020\car_img_7.jpg; images\JAC S4 2020\car_img_8.jpg; images\JAC S4 2020\car_img_9.jpg; images\JAC S4 2020\car_img_10.jpg; images\JAC S4 2020\car_img_11.jpg
Jaguar,F-PACE,2.0 A/T P250 R Dynamic SE,2022.0,3150000,"40,000
KM",Black,Gas,SUV,Automatic,2000,4,images\Jaguar F-PACE 2022\car_img_1.jpg; images\Jaguar F-PACE 2022\car_img_2.jpg; images\Jaguar F-PACE 2022\car_img_3.jpg; images\Jaguar F-PACE 2022\car_img_4.jpg; images\Jaguar F-PACE 2022\car_img_5.jpg; images\Jaguar F-PACE 2022\car_img_6.jpg; images\Jaguar F-PACE 2022\car_img_7.jpg
Jaguar,F-PACE,2.0 A/T P250 R Dynamic SE,2021.0,3000000,"90,000
KM",Navy Blue,Gas,SUV,Automatic,2000,4,images\Jaguar F-PACE 2021\car_img_1.jpg; images\Jaguar F-PACE 2021\car_img_2.jpg; images\Jaguar F-PACE 2021\car_img_3.jpg; images\Jaguar F-PACE 2021\car_img_4.jpg; images\Jaguar F-PACE 2021\car_img_5.jpg; images\Jaguar F-PACE 2021\car_img_6.jpg; images\Jaguar F-PACE 2021\car_img_7.jpg; images\Jaguar F-PACE 2021\car_img_8.jpg
Jaguar,F-PACE,2.0 A/T P250 R Sport,2019.0,2750000,"30,000
KM",White,Gas,SUV,Automatic,2000,4,images\Jaguar F-PACE 2019\car_img_1.jpg; images\Jaguar F-PACE 2019\car_img_2.jpg; images\Jaguar F-PACE 2019\car_img_3.jpg; images\Jaguar F-PACE 2019\car_img_4.jpg; images\Jaguar F-PACE 2019\car_img_5.jpg; images\Jaguar F-PACE 2019\car_img_6.jpg; images\Jaguar F-PACE 2019\car_img_7.jpg; images\Jaguar F-PACE 2019\car_img_8.jpg
Jaguar,F-PACE,Unspecified trim,2024.0,4300000,"8,000
KM",White,Gas,SUV,Automatic,2000,4,images\Jaguar F-PACE 2024\car_img_1.jpg; images\Jaguar F-PACE 2024\car_img_2.jpg; images\Jaguar F-PACE 2024\car_img_3.jpg; images\Jaguar F-PACE 2024\car_img_4.jpg; images\Jaguar F-PACE 2024\car_img_5.jpg; images\Jaguar F-PACE 2024\car_img_6.jpg; images\Jaguar F-PACE 2024\car_img_7.jpg; images\Jaguar F-PACE 2024\car_img_8.jpg; images\Jaguar F-PACE 2024\car_img_9.jpg
Jaguar,F-PACE,2.0 A/T P250 S,2021.0,2900000,"76,000
KM",Silver,Gas,SUV,Automatic,2000,4,images\Jaguar F-PACE 2021\car_img_1.jpg; images\Jaguar F-PACE 2021\car_img_2.jpg; images\Jaguar F-PACE 2021\car_img_3.jpg; images\Jaguar F-PACE 2021\car_img_4.jpg; images\Jaguar F-PACE 2021\car_img_5.jpg; images\Jaguar F-PACE 2021\car_img_6.jpg; images\Jaguar F-PACE 2021\car_img_7.jpg; images\Jaguar F-PACE 2021\car_img_8.jpg; images\Jaguar F-PACE 2021\car_img_9.jpg; images\Jaguar F-PACE 2021\car_img_10.jpg; images\Jaguar F-PACE 2021\car_img_11.jpg; images\Jaguar F-PACE 2021\car_img_12.jpg; images\Jaguar F-PACE 2021\car_img_13.jpg; images\Jaguar F-PACE 2021\car_img_14.jpg; images\Jaguar F-PACE 2021\car_img_15.jpg
Jaguar,F-PACE,2.0 A/T P250 R Dynamic SE,2021.0,3250000,"56,000
KM",Navy Blue,Gas,SUV,Automatic,2000,4,images\Jaguar F-PACE 2021\car_img_1.jpg; images\Jaguar F-PACE 2021\car_img_2.jpg; images\Jaguar F-PACE 2021\car_img_3.jpg; images\Jaguar F-PACE 2021\car_img_4.jpg; images\Jaguar F-PACE 2021\car_img_5.jpg; images\Jaguar F-PACE 2021\car_img_6.jpg; images\Jaguar F-PACE 2021\car_img_7.jpg
Jaguar,F-PACE,2.0 A/T P250 R Sport,2019.0,1950000,"94,000
KM",Silver,Gas,SUV,Automatic,2000,4,images\Jaguar F-PACE 2019\car_img_1.jpg; images\Jaguar F-PACE 2019\car_img_2.jpg; images\Jaguar F-PACE 2019\car_img_3.jpg; images\Jaguar F-PACE 2019\car_img_4.jpg; images\Jaguar F-PACE 2019\car_img_5.jpg; images\Jaguar F-PACE 2019\car_img_6.jpg; images\Jaguar F-PACE 2019\car_img_7.jpg
Jaguar,F-TYPE,2.0 A/T P300 R Convertible,2020.0,4150000,"20,000
KM",White,Gas,Cabriolet,Automatic,2000,4,images\Jaguar F-TYPE 2020\car_img_1.jpg; images\Jaguar F-TYPE 2020\car_img_2.jpg; images\Jaguar F-TYPE 2020\car_img_3.jpg; images\Jaguar F-TYPE 2020\car_img_4.jpg; images\Jaguar F-TYPE 2020\car_img_5.jpg; images\Jaguar F-TYPE 2020\car_img_6.jpg; images\Jaguar F-TYPE 2020\car_img_7.jpg; images\Jaguar F-TYPE 2020\car_img_8.jpg; images\Jaguar F-TYPE 2020\car_img_9.jpg; images\Jaguar F-TYPE 2020\car_img_10.jpg; images\Jaguar F-TYPE 2020\car_img_11.jpg; images\Jaguar F-TYPE 2020\car_img_12.jpg; images\Jaguar F-TYPE 2020\car_img_13.jpg; images\Jaguar F-TYPE 2020\car_img_14.jpg; images\Jaguar F-TYPE 2020\car_img_15.jpg
Jaguar,F-TYPE,Coupe 3.0L V6 R-Dynamic (380 PS),2018.0,3550000,"42,000
KM",White,Diesel,Other,Automatic,3000,6,images\Jaguar F-TYPE 2018\car_img_1.jpg; images\Jaguar F-TYPE 2018\car_img_2.jpg; images\Jaguar F-TYPE 2018\car_img_3.jpg; images\Jaguar F-TYPE 2018\car_img_4.jpg; images\Jaguar F-TYPE 2018\car_img_5.jpg; images\Jaguar F-TYPE 2018\car_img_6.jpg; images\Jaguar F-TYPE 2018\car_img_7.jpg; images\Jaguar F-TYPE 2018\car_img_8.jpg; images\Jaguar F-TYPE 2018\car_img_9.jpg; images\Jaguar F-TYPE 2018\car_img_10.jpg; images\Jaguar F-TYPE 2018\car_img_11.jpg; images\Jaguar F-TYPE 2018\car_img_12.jpg
Jaguar,F-TYPE,Coupe V6,2016.0,2950000,"60,000
KM",White,Gas,Coupe,Automatic,3000,6,images\Jaguar F-TYPE 2016\car_img_1.jpg; images\Jaguar F-TYPE 2016\car_img_2.jpg; images\Jaguar F-TYPE 2016\car_img_3.jpg; images\Jaguar F-TYPE 2016\car_img_4.jpg; images\Jaguar F-TYPE 2016\car_img_5.jpg; images\Jaguar F-TYPE 2016\car_img_6.jpg; images\Jaguar F-TYPE 2016\car_img_7.jpg; images\Jaguar F-TYPE 2016\car_img_8.jpg; images\Jaguar F-TYPE 2016\car_img_9.jpg; images\Jaguar F-TYPE 2016\car_img_10.jpg; images\Jaguar F-TYPE 2016\car_img_11.jpg; images\Jaguar F-TYPE 2016\car_img_12.jpg; images\Jaguar F-TYPE 2016\car_img_13.jpg; images\Jaguar F-TYPE 2016\car_img_14.jpg; images\Jaguar F-TYPE 2016\car_img_15.jpg
Jaguar,XE,2.0T R-Sport (200 PS),2020.0,1800000,"80,000
KM",Navy Blue,Gas,Sedan,Automatic,2000,4,images\Jaguar XE 2020\car_img_1.jpg; images\Jaguar XE 2020\car_img_2.jpg; images\Jaguar XE 2020\car_img_3.jpg; images\Jaguar XE 2020\car_img_4.jpg; images\Jaguar XE 2020\car_img_5.jpg; images\Jaguar XE 2020\car_img_6.jpg; images\Jaguar XE 2020\car_img_7.jpg; images\Jaguar XE 2020\car_img_8.jpg
Jaguar,XF,Unspecified trim,2011.0,800000,"169,000
KM",Silver,Gas,Sedan,Automatic,3000,6,images\Jaguar XF 2011\car_img_1.jpg
Jaguar,XF,2.0T Portfolio (300 PS),2018.0,2000000,"120,000
KM",Black,Gas,Sedan,Automatic,2000,4,images\Jaguar XF 2018\car_img_1.jpg; images\Jaguar XF 2018\car_img_2.jpg; images\Jaguar XF 2018\car_img_3.jpg; images\Jaguar XF 2018\car_img_4.jpg; images\Jaguar XF 2018\car_img_5.jpg; images\Jaguar XF 2018\car_img_6.jpg; images\Jaguar XF 2018\car_img_7.jpg; images\Jaguar XF 2018\car_img_8.jpg; images\Jaguar XF 2018\car_img_9.jpg; images\Jaguar XF 2018\car_img_10.jpg; images\Jaguar XF 2018\car_img_11.jpg
Jaguar,XFR,Unspecified trim,2011.0,1100000,"190,000
KM",Black,Gas,Sedan,Automatic,5000,8,images\Jaguar XFR 2011\car_img_1.jpg; images\Jaguar XFR 2011\car_img_2.jpg; images\Jaguar XFR 2011\car_img_3.jpg; images\Jaguar XFR 2011\car_img_4.jpg; images\Jaguar XFR 2011\car_img_5.jpg
Jaguar,XFR,Unspecified trim,2016.0,1450000,"175,000
KM",Black,Gas,Sedan,Automatic,2000,4,images\Jaguar XFR 2016\car_img_1.jpg; images\Jaguar XFR 2016\car_img_2.jpg; images\Jaguar XFR 2016\car_img_3.jpg; images\Jaguar XFR 2016\car_img_4.jpg; images\Jaguar XFR 2016\car_img_5.jpg; images\Jaguar XFR 2016\car_img_6.jpg; images\Jaguar XFR 2016\car_img_7.jpg; images\Jaguar XFR 2016\car_img_8.jpg; images\Jaguar XFR 2016\car_img_9.jpg; images\Jaguar XFR 2016\car_img_10.jpg; images\Jaguar XFR 2016\car_img_11.jpg; images\Jaguar XFR 2016\car_img_12.jpg; images\Jaguar XFR 2016\car_img_13.jpg; images\Jaguar XFR 2016\car_img_14.jpg; images\Jaguar XFR 2016\car_img_15.jpg
Jeep,Cherokee,Unspecified trim,2011.0,700000,"280,000
KM",Black,Gas,Other,Automatic,3000,6,images\Jeep Cherokee 2011\car_img_1.jpg; images\Jeep Cherokee 2011\car_img_2.jpg; images\Jeep Cherokee 2011\car_img_3.jpg; images\Jeep Cherokee 2011\car_img_4.jpg; images\Jeep Cherokee 2011\car_img_5.jpg; images\Jeep Cherokee 2011\car_img_6.jpg; images\Jeep Cherokee 2011\car_img_7.jpg; images\Jeep Cherokee 2011\car_img_8.jpg
Jeep,Cherokee,Unspecified trim,1997.0,260000,"200,000
KM",Blue,Gas,Station,Automatic,4000,6,images\Jeep Cherokee 1997\car_img_1.jpg; images\Jeep Cherokee 1997\car_img_2.jpg; images\Jeep Cherokee 1997\car_img_3.jpg; images\Jeep Cherokee 1997\car_img_4.jpg; images\Jeep Cherokee 1997\car_img_5.jpg; images\Jeep Cherokee 1997\car_img_6.jpg; images\Jeep Cherokee 1997\car_img_7.jpg; images\Jeep Cherokee 1997\car_img_8.jpg; images\Jeep Cherokee 1997\car_img_9.jpg; images\Jeep Cherokee 1997\car_img_10.jpg
Jeep,Cherokee,Unspecified trim,2002.0,390000,"206,000
KM",Baby Blue,Gas,Hatchback,Automatic,3600,6,images\Jeep Cherokee 2002\car_img_1.jpg; images\Jeep Cherokee 2002\car_img_2.jpg; images\Jeep Cherokee 2002\car_img_3.jpg; images\Jeep Cherokee 2002\car_img_4.jpg; images\Jeep Cherokee 2002\car_img_5.jpg
Jeep,Cherokee,3.7 A/T Limited,2013.0,900000,"300,000
KM",Black,Gas,SUV,Automatic,3700,6,images\Jeep Cherokee 2013\car_img_1.jpg; images\Jeep Cherokee 2013\car_img_2.jpg; images\Jeep Cherokee 2013\car_img_3.jpg; images\Jeep Cherokee 2013\car_img_4.jpg; images\Jeep Cherokee 2013\car_img_5.jpg; images\Jeep Cherokee 2013\car_img_6.jpg; images\Jeep Cherokee 2013\car_img_7.jpg; images\Jeep Cherokee 2013\car_img_8.jpg; images\Jeep Cherokee 2013\car_img_9.jpg; images\Jeep Cherokee 2013\car_img_10.jpg; images\Jeep Cherokee 2013\car_img_11.jpg
Jeep,Cherokee,Unspecified trim,1994.0,250000,"200,000
KM",Green,Gas,SUV,Manual,2400,4,images\Jeep Cherokee 1994\car_img_1.jpg
Jeep,Cherokee,3.7 A/T Limited,2013.0,800000,"170,000
KM",Bronze,Gas,SUV,Automatic,3700,6,images\Jeep Cherokee 2013\car_img_1.jpg; images\Jeep Cherokee 2013\car_img_2.jpg; images\Jeep Cherokee 2013\car_img_3.jpg; images\Jeep Cherokee 2013\car_img_4.jpg; images\Jeep Cherokee 2013\car_img_5.jpg; images\Jeep Cherokee 2013\car_img_6.jpg; images\Jeep Cherokee 2013\car_img_7.jpg
Jeep,Cherokee,3.7 F/O A/T Limited,2012.0,850000,"230,000
KM",Gold,Gas,SUV,Automatic,3700,6,images\Jeep Cherokee 2012\car_img_1.jpg; images\Jeep Cherokee 2012\car_img_2.jpg; images\Jeep Cherokee 2012\car_img_3.jpg; images\Jeep Cherokee 2012\car_img_4.jpg; images\Jeep Cherokee 2012\car_img_5.jpg; images\Jeep Cherokee 2012\car_img_6.jpg; images\Jeep Cherokee 2012\car_img_7.jpg; images\Jeep Cherokee 2012\car_img_8.jpg
Jeep,Cherokee,3.7 F/O A/T Limited,2012.0,750000,"250,000
KM",Beige,Gas,Other,Automatic,3700,6,images\Jeep Cherokee 2012\car_img_1.jpg; images\Jeep Cherokee 2012\car_img_2.jpg
Jeep,Cherokee,3.7 F/O A/T Limited,2012.0,1000000,"160,000
KM",Black,Gas,Other,Automatic,3700,6,images\Jeep Cherokee 2012\car_img_1.jpg; images\Jeep Cherokee 2012\car_img_2.jpg; images\Jeep Cherokee 2012\car_img_3.jpg; images\Jeep Cherokee 2012\car_img_4.jpg; images\Jeep Cherokee 2012\car_img_5.jpg; images\Jeep Cherokee 2012\car_img_6.jpg; images\Jeep Cherokee 2012\car_img_7.jpg; images\Jeep Cherokee 2012\car_img_8.jpg; images\Jeep Cherokee 2012\car_img_9.jpg; images\Jeep Cherokee 2012\car_img_10.jpg
Jeep,Cherokee,Unspecified trim,2010.0,950000,"100,000
KM",Gray,Gas,SUV,Automatic,3700,6,images\Jeep Cherokee 2010\car_img_1.jpg; images\Jeep Cherokee 2010\car_img_2.jpg; images\Jeep Cherokee 2010\car_img_3.jpg; images\Jeep Cherokee 2010\car_img_4.jpg; images\Jeep Cherokee 2010\car_img_5.jpg; images\Jeep Cherokee 2010\car_img_6.jpg; images\Jeep Cherokee 2010\car_img_7.jpg; images\Jeep Cherokee 2010\car_img_8.jpg; images\Jeep Cherokee 2010\car_img_9.jpg; images\Jeep Cherokee 2010\car_img_10.jpg; images\Jeep Cherokee 2010\car_img_11.jpg; images\Jeep Cherokee 2010\car_img_12.jpg; images\Jeep Cherokee 2010\car_img_13.jpg; images\Jeep Cherokee 2010\car_img_14.jpg; images\Jeep Cherokee 2010\car_img_15.jpg
